medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,discipline,event,code
8/2/2024,Silver Medal,2,PROUD Benjamin,Male,Great Britain,GBR,Great Britain,Swimming,Men's 50m Freestyle,1903616
8/2/2024,Bronze Medal,3,MANAUDOU Florent,Male,France,FRA,France,Swimming,Men's 50m Freestyle,1909292
8/2/2024,Gold Medal,1,McKEOWN Kaylee,Female,Australia,AUS,Australia,Swimming,Women's 200m Backstroke,1946198
8/2/2024,Silver Medal,2,SMITH Regan,Female,United States,USA,United States,Swimming,Women's 200m Backstroke,1935984
8/2/2024,Bronze Medal,3,MASSE Kylie,Female,Canada,CAN,Canada,Swimming,Women's 200m Backstroke,1967104
8/2/2024,Bronze Medal,3,SWIATEK Iga,Female,Poland,POL,Poland,Tennis,Women's Singles,1931815
8/2/2024,Gold Medal,1,LITVINOVICH Ivan,Male,AIN,AIN,Belarus,Trampoline Gymnastics,Men,1937347
8/2/2024,Silver Medal,2,WANG Zisai,Male,China,CHN,China,Trampoline Gymnastics,Men,1918790
8/2/2024,Bronze Medal,3,YAN Langyu,Male,China,CHN,China,Trampoline Gymnastics,Men,1918789
8/2/2024,Gold Medal,1,PAGE Bryony,Female,Great Britain,GBR,Great Britain,Trampoline Gymnastics,Women,1904745
8/2/2024,Silver Medal,2,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,Belarus,Trampoline Gymnastics,Women,1938437
8/2/2024,Bronze Medal,3,METHOT Sophiane,Female,Canada,CAN,Canada,Trampoline Gymnastics,Women,1973102
8/3/2024,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,Archery,Women's Individual,1902147
8/3/2024,Silver Medal,2,NAM Suhyeon,Female,Korea,KOR,Korea,Archery,Women's Individual,1902148
8/3/2024,Bronze Medal,3,BARBELIN Lisa,Female,France,FRA,France,Archery,Women's Individual,1541265
8/3/2024,Gold Medal,1,YULO Carlos Edriel,Male,Philippines,PHI,Philippines,Artistic Gymnastics,Men's Floor Exercise,1975874
8/3/2024,Bronze Medal,3,JARMAN Jake,Male,Great Britain,GBR,Great Britain,Artistic Gymnastics,Men's Floor Exercise,1904741
8/3/2024,Gold Medal,1,Mc CLENAGHAN Rhys,Male,Ireland,IRL,Ireland,Artistic Gymnastics,Men's Pommel Horse,1539986
8/3/2024,Silver Medal,2,KURBANOV Nariman,Male,Kazakhstan,KAZ,Kazakhstan,Artistic Gymnastics,Men's Pommel Horse,1931577
8/3/2024,Bronze Medal,3,NEDOROSCIK Stephen,Male,United States,USA,United States,Artistic Gymnastics,Men's Pommel Horse,1959865
8/3/2024,Gold Medal,1,BILES Simone,Female,United States,USA,United States,Artistic Gymnastics,Women's Vault,1959861
8/3/2024,Silver Medal,2,ANDRADE Rebeca,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Vault,1953634
8/3/2024,Bronze Medal,3,CAREY Jade,Female,United States,USA,United States,Artistic Gymnastics,Women's Vault,1959819
8/3/2024,Gold Medal,1,ROOTH Markus,Male,Norway,NOR,Norway,Athletics,Men's Decathlon,1878353
8/3/2024,Silver Medal,2,NEUGEBAUER Leo,Male,Germany,GER,Germany,Athletics,Men's Decathlon,1920180
8/3/2024,Bronze Medal,3,VICTOR Lindon,Male,Grenada,GRN,Grenada,Athletics,Men's Decathlon,1573388
8/3/2024,Gold Medal,1,CROUSER Ryan,Male,United States,USA,United States,Athletics,Men's Shot Put,1960688
8/3/2024,Silver Medal,2,KOVACS Joe,Male,United States,USA,United States,Athletics,Men's Shot Put,1965246
8/3/2024,Bronze Medal,3,CAMPBELL Rajindra,Male,Jamaica,JAM,Jamaica,Athletics,Men's Shot Put,1564189
8/3/2024,Gold Medal,1,ALFRED Julien,Female,Saint Lucia,LCA,Saint Lucia,Athletics,Women's 100m,1537325
8/3/2024,Silver Medal,2,RICHARDSON Sha'carri,Female,United States,USA,United States,Athletics,Women's 100m,1960181
8/3/2024,Bronze Medal,3,JEFFERSON Melissa,Female,United States,USA,United States,Athletics,Women's 100m,1961011
8/3/2024,Gold Medal,1,LAFOND Thea,Female,Dominica,DMA,Dominica,Athletics,Women's Triple Jump,1908333
8/3/2024,Silver Medal,2,RICKETTS Shanieka,Female,Jamaica,JAM,Jamaica,Athletics,Women's Triple Jump,1536885
8/3/2024,Bronze Medal,3,MOORE Jasmine,Female,United States,USA,United States,Athletics,Women's Triple Jump,1965250
8/3/2024,Bronze Medal,3,WU Shih Yi,Female,Chinese Taipei,TPE,Chinese Taipei,Boxing,Women's 60kg,1887970
8/3/2024,Bronze Medal,3,SOARES FERREIRA Beatriz Iasmin,Female,Brazil,BRA,Brazil,Boxing,Women's 60kg,1952540
8/3/2024,Gold Medal,1,EVENEPOEL Remco,Male,Belgium,BEL,Belgium,Cycling Road,Men's Road Race,1903136
8/3/2024,Silver Medal,2,MADOUAS Valentin,Male,France,FRA,France,Cycling Road,Men's Road Race,1895699
8/3/2024,Bronze Medal,3,LAPORTE Christophe,Male,France,FRA,France,Cycling Road,Men's Road Race,1895694
8/3/2024,Gold Medal,1,ZEIDLER Oliver,Male,Germany,GER,Germany,Rowing,Men's Single Sculls,1906515
8/3/2024,Silver Medal,2,ZALATY Yauheni,Male,AIN,AIN,Belarus,Rowing,Men's Single Sculls,1538160
8/3/2024,Bronze Medal,3,van DORP Simon,Male,Netherlands,NED,Netherlands,Rowing,Men's Single Sculls,1965599
8/3/2024,Gold Medal,1,FLORIJN Karolien,Female,Netherlands,NED,Netherlands,Rowing,Women's Single Sculls,1965558
8/3/2024,Silver Medal,2,TWIGG Emma,Female,New Zealand,NZL,New Zealand,Rowing,Women's Single Sculls,1927027
8/3/2024,Bronze Medal,3,SENKUTE Viktorija,Female,Lithuania,LTU,Lithuania,Rowing,Women's Single Sculls,1941956
8/3/2024,Silver Medal,2,MORRIS Grae,Male,Australia,AUS,Australia,Sailing,Men's Windsurfing,1945982
8/3/2024,Bronze Medal,3,van OPZEELAND Luuc,Male,Netherlands,NED,Netherlands,Sailing,Men's Windsurfing,1970505
8/3/2024,Gold Medal,1,MAGGETTI Marta,Female,Italy,ITA,Italy,Sailing,Women's Windsurfing,1899653
8/3/2024,Bronze Medal,3,WILSON Emma,Female,Great Britain,GBR,Great Britain,Sailing,Women's Windsurfing,1899748
8/3/2024,Gold Medal,1,YANG Jiin,Female,Korea,KOR,Korea,Shooting,25m Pistol Women,1893995
8/3/2024,Silver Medal,2,JEDRZEJEWSKI Camille,Female,France,FRA,France,Shooting,25m Pistol Women,1888429
8/3/2024,Bronze Medal,3,MAJOR Veronika,Female,Hungary,HUN,Hungary,Shooting,25m Pistol Women,1899493
8/3/2024,Gold Medal,1,HANCOCK Vincent,Male,United States,USA,United States,Shooting,Skeet Men,1944354
8/3/2024,Silver Medal,2,PRINCE Conner Lynn,Male,United States,USA,United States,Shooting,Skeet Men,1944385
8/3/2024,Bronze Medal,3,LEE Meng Yuan,Male,Chinese Taipei,TPE,Chinese Taipei,Shooting,Skeet Men,1569852
8/3/2024,Gold Medal,1,MILAK Kristof,Male,Hungary,HUN,Hungary,Swimming,Men's 100m Butterfly,1905860
8/3/2024,Silver Medal,2,LIENDO Josh,Male,Canada,CAN,Canada,Swimming,Men's 100m Butterfly,1967069
8/3/2024,Bronze Medal,3,KHARUN Ilya,Male,Canada,CAN,Canada,Swimming,Men's 100m Butterfly,1967058
8/3/2024,Gold Medal,1,McINTOSH Summer,Female,Canada,CAN,Canada,Swimming,Women's 200m Individual Medley,1967140
8/3/2024,Silver Medal,2,DOUGLASS Kate,Female,United States,USA,United States,Swimming,Women's 200m Individual Medley,1935895
8/3/2024,Bronze Medal,3,McKEOWN Kaylee,Female,Australia,AUS,Australia,Swimming,Women's 200m Individual Medley,1946198
8/3/2024,Gold Medal,1,LEDECKY Katie,Female,United States,USA,United States,Swimming,Women's 800m Freestyle,1935938
8/3/2024,Silver Medal,2,TITMUS Ariarne,Female,Australia,AUS,Australia,Swimming,Women's 800m Freestyle,1946150
8/3/2024,Bronze Medal,3,MADDEN Paige,Female,United States,USA,United States,Swimming,Women's 800m Freestyle,1935943
8/3/2024,Gold Medal,1,CHEN Meng,Female,China,CHN,China,Table Tennis,Women's Singles,1902307
8/3/2024,Silver Medal,2,SUN Yingsha,Female,China,CHN,China,Table Tennis,Women's Singles,1902313
8/3/2024,Bronze Medal,3,HAYATA Hina,Female,Japan,JPN,Japan,Table Tennis,Women's Singles,1931100
8/3/2024,Bronze Medal,3,MUSETTI Lorenzo,Male,Italy,ITA,Italy,Tennis,Men's Singles,1562400
8/3/2024,Gold Medal,1,ZHENG Qinwen,Female,China,CHN,China,Tennis,Women's Singles,1927709
8/3/2024,Silver Medal,2,VEKIC Donna,Female,Croatia,CRO,Croatia,Tennis,Women's Singles,1554972
8/4/2024,Gold Medal,1,KIM Woojin,Male,Korea,KOR,Korea,Archery,Men's Individual,1902135
8/4/2024,Silver Medal,2,ELLISON Brady,Male,United States,USA,United States,Archery,Men's Individual,1955595
8/4/2024,Bronze Medal,3,LEE Wooseok,Male,Korea,KOR,Korea,Archery,Men's Individual,1902144
8/4/2024,Gold Medal,1,LIU Yang,Male,China,CHN,China,Artistic Gymnastics,Men's Rings,1918856
8/4/2024,Silver Medal,2,ZOU Jingyuan,Male,China,CHN,China,Artistic Gymnastics,Men's Rings,1918865
8/4/2024,Bronze Medal,3,PETROUNIAS Eleftherios,Male,Greece,GRE,Greece,Artistic Gymnastics,Men's Rings,1961314
8/4/2024,Gold Medal,1,YULO Carlos Edriel,Male,Philippines,PHI,Philippines,Artistic Gymnastics,Men's Vault,1975874
8/4/2024,Silver Medal,2,DAVTYAN Artur,Male,Armenia,ARM,Armenia,Artistic Gymnastics,Men's Vault,1915828
8/4/2024,Bronze Medal,3,HEPWORTH Harry,Male,Great Britain,GBR,Great Britain,Artistic Gymnastics,Men's Vault,1904740
8/4/2024,Gold Medal,1,NEMOUR Kaylia,Female,Algeria,ALG,Algeria,Artistic Gymnastics,Women's Uneven Bars,1545688
8/4/2024,Silver Medal,2,QIU Qiyuan,Female,China,CHN,China,Artistic Gymnastics,Women's Uneven Bars,1918872
8/4/2024,Bronze Medal,3,LEE Sunisa,Female,United States,USA,United States,Artistic Gymnastics,Women's Uneven Bars,1959866
8/4/2024,Gold Medal,1,LYLES Noah,Male,United States,USA,United States,Athletics,Men's 100m,1960173
8/4/2024,Silver Medal,2,THOMPSON Kishane,Male,Jamaica,JAM,Jamaica,Athletics,Men's 100m,1980161
8/4/2024,Bronze Medal,3,KERLEY Fred,Male,United States,USA,United States,Athletics,Men's 100m,1960958
8/4/2024,Gold Medal,1,KATZBERG Ethan,Male,Canada,CAN,Canada,Athletics,Men's Hammer Throw,1974151
8/4/2024,Silver Medal,2,HALASZ Bence,Male,Hungary,HUN,Hungary,Athletics,Men's Hammer Throw,1916814
8/4/2024,Bronze Medal,3,KOKHAN Mykhaylo,Male,Ukraine,UKR,Ukraine,Athletics,Men's Hammer Throw,1571563
8/4/2024,Gold Medal,1,MAHUCHIKH Yaroslava,Female,Ukraine,UKR,Ukraine,Athletics,Women's High Jump,1571559
8/4/2024,Silver Medal,2,OLYSLAGERS Nicola,Female,Australia,AUS,Australia,Athletics,Women's High Jump,1939838
8/4/2024,Bronze Medal,3,GERASHCHENKO Iryna,Female,Ukraine,UKR,Ukraine,Athletics,Women's High Jump,1571577
8/4/2024,Bronze Medal,3,PATTERSON Eleanor,Female,Australia,AUS,Australia,Athletics,Women's High Jump,1939763
8/4/2024,Bronze Medal,3,ALCANTARA REYES Yunior,Male,Dominican Republic,DOM,Dominican Republic,Boxing,Men's 51kg,1908817
8/4/2024,Bronze Medal,3,de PINA David,Male,Cabo Verde,CPV,Cabo Verde,Boxing,Men's 51kg,1892464
8/4/2024,Bronze Medal,3,SANFORD Wyatt,Male,Canada,CAN,Canada,Boxing,Men's 63.5kg,1972293
8/4/2024,Bronze Medal,3,GURULI Lasha,Male,Georgia,GEO,Georgia,Boxing,Men's 63.5kg,1550184
8/4/2024,Bronze Medal,3,PINALES Cristian Javier,Male,Dominican Republic,DOM,Dominican Republic,Boxing,Men's 80kg,1943368
8/4/2024,Bronze Medal,3,LOPEZ CARDONA Arlen,Male,Cuba,CUB,Cuba,Boxing,Men's 80kg,1555548
8/4/2024,Bronze Medal,3,REYES PLA Enmanuel,Male,Spain,ESP,Spain,Boxing,Men's 92kg,1934790
8/4/2024,Bronze Medal,3,BOLTAEV Davlat,Male,Tajikistan,TJK,Tajikistan,Boxing,Men's 92kg,1909011
8/4/2024,Bronze Medal,3,PANG Cholmi,Female,DPR Korea,PRK,DPR Korea,Boxing,Women's 54kg,1980125
8/4/2024,Bronze Medal,3,IM Aeji,Female,Korea,KOR,Korea,Boxing,Women's 54kg,1891890
8/4/2024,Gold Medal,1,FAULKNER Kristen,Female,United States,USA,United States,Cycling Road,Women's Road Race,1955081
8/4/2024,Silver Medal,2,VOS Marianne,Female,Netherlands,NED,Netherlands,Cycling Road,Women's Road Race,1969165
8/4/2024,Bronze Medal,3,KOPECKY Lotte,Female,Belgium,BEL,Belgium,Cycling Road,Women's Road Race,1903120
8/4/2024,Gold Medal,1,von BREDOW-WERNDL Jessica,Female,Germany,GER,Germany,Equestrian,Dressage Individual,1914905
8/4/2024,Silver Medal,2,WERTH Isabell,Female,Germany,GER,Germany,Equestrian,Dressage Individual,1914909
8/4/2024,Bronze Medal,3,FRY Charlotte,Female,Great Britain,GBR,Great Britain,Equestrian,Dressage Individual,1970905
8/4/2024,Gold Medal,1,SCHEFFLER Scottie,Male,United States,USA,United States,Golf,Men's Individual Stroke Play,1951724
8/4/2024,Silver Medal,2,FLEETWOOD Tommy,Male,Great Britain,GBR,Great Britain,Golf,Men's Individual Stroke Play,1923629
8/4/2024,Bronze Medal,3,MATSUYAMA Hideki,Male,Japan,JPN,Japan,Golf,Men's Individual Stroke Play,1961406
8/4/2024,Gold Medal,1,CROVETTO CHADID Francisca,Female,Chile,CHI,Chile,Shooting,Skeet Women,1937878
8/4/2024,Silver Medal,2,RUTTER Amber Jo,Female,Great Britain,GBR,Great Britain,Shooting,Skeet Women,1977402
8/4/2024,Bronze Medal,3,SMITH Austen Jewell,Female,United States,USA,United States,Shooting,Skeet Women,1944397
8/4/2024,Gold Medal,1,FINKE Bobby,Male,United States,USA,United States,Swimming,Men's 1500m Freestyle,1935902
8/4/2024,Silver Medal,2,PALTRINIERI Gregorio,Male,Italy,ITA,Italy,Swimming,Men's 1500m Freestyle,1925630
8/4/2024,Bronze Medal,3,WIFFEN Daniel,Male,Ireland,IRL,Ireland,Swimming,Men's 1500m Freestyle,1539969
8/4/2024,Gold Medal,1,SJOESTROEM Sarah,Female,Sweden,SWE,Sweden,Swimming,Women's 50m Freestyle,1572557
8/4/2024,Silver Medal,2,HARRIS Meg,Female,Australia,AUS,Australia,Swimming,Women's 50m Freestyle,1946212
8/4/2024,Bronze Medal,3,ZHANG Yufei,Female,China,CHN,China,Swimming,Women's 50m Freestyle,1945125
8/4/2024,Gold Medal,1,FAN Zhendong,Male,China,CHN,China,Table Tennis,Men's Singles,1902295
8/4/2024,Silver Medal,2,MOREGARD Truls,Male,Sweden,SWE,Sweden,Table Tennis,Men's Singles,1563390
8/4/2024,Bronze Medal,3,LEBRUN Felix,Male,France,FRA,France,Table Tennis,Men's Singles,1889177
8/4/2024,Gold Medal,1,DJOKOVIC Novak,Male,Serbia,SRB,Serbia,Tennis,Men's Singles,1956398
8/4/2024,Silver Medal,2,ALCARAZ Carlos,Male,Spain,ESP,Spain,Tennis,Men's Singles,1563682
8/5/2024,Gold Medal,1,OKA Shinnosuke,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Horizontal Bar,1919480
8/5/2024,Silver Medal,2,BARAJAS Angel,Male,Colombia,COL,Colombia,Artistic Gymnastics,Men's Horizontal Bar,1935685
8/5/2024,Bronze Medal,3,ZHANG Boheng,Male,China,CHN,China,Artistic Gymnastics,Men's Horizontal Bar,1918864
8/5/2024,Bronze Medal,3,TANG Chia-Hung,Male,Chinese Taipei,TPE,Chinese Taipei,Artistic Gymnastics,Men's Horizontal Bar,1878037
8/5/2024,Gold Medal,1,ZOU Jingyuan,Male,China,CHN,China,Artistic Gymnastics,Men's Parallel Bars,1918865
8/5/2024,Silver Medal,2,KOVTUN Illia,Male,Ukraine,UKR,Ukraine,Artistic Gymnastics,Men's Parallel Bars,1897555
8/5/2024,Bronze Medal,3,OKA Shinnosuke,Male,Japan,JPN,Japan,Artistic Gymnastics,Men's Parallel Bars,1919480
8/5/2024,Gold Medal,1,D'AMATO Alice,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Balance Beam,1551061
8/5/2024,Silver Medal,2,ZHOU Yaqin,Female,China,CHN,China,Artistic Gymnastics,Women's Balance Beam,1918881
8/5/2024,Bronze Medal,3,ESPOSITO Manila,Female,Italy,ITA,Italy,Artistic Gymnastics,Women's Balance Beam,1560762
8/5/2024,Gold Medal,1,ANDRADE Rebeca,Female,Brazil,BRA,Brazil,Artistic Gymnastics,Women's Floor Exercise,1953634
8/5/2024,Silver Medal,2,BILES Simone,Female,United States,USA,United States,Artistic Gymnastics,Women's Floor Exercise,1959861
8/5/2024,Bronze Medal,3,BARBOSU Ana,Female,Romania,ROU,Romania,Artistic Gymnastics,Women's Floor Exercise,1550170
8/5/2024,Gold Medal,1,DUPLANTIS Armand,Male,Sweden,SWE,Sweden,Athletics,Men's Pole Vault,1569203
8/5/2024,Silver Medal,2,KENDRICKS Sam,Male,United States,USA,United States,Athletics,Men's Pole Vault,1960178
8/5/2024,Bronze Medal,3,KARALIS Emmanouil,Male,Greece,GRE,Greece,Athletics,Men's Pole Vault,1961218
8/5/2024,Gold Medal,1,CHEBET Beatrice,Female,Kenya,KEN,Kenya,Athletics,Women's 5000m,1910560
8/5/2024,Silver Medal,2,KIPYEGON Faith,Female,Kenya,KEN,Kenya,Athletics,Women's 5000m,1910451
8/5/2024,Bronze Medal,3,HASSAN Sifan,Female,Netherlands,NED,Netherlands,Athletics,Women's 5000m,1972105
8/5/2024,Gold Medal,1,HODGKINSON Keely,Female,Great Britain,GBR,Great Britain,Athletics,Women's 800m,1924429
8/5/2024,Silver Medal,2,DUGUMA Tsige,Female,Ethiopia,ETH,Ethiopia,Athletics,Women's 800m,1536498
8/5/2024,Bronze Medal,3,MORAA Mary,Female,Kenya,KEN,Kenya,Athletics,Women's 800m,1928047
8/5/2024,Gold Medal,1,ALLMAN Valarie,Female,United States,USA,United States,Athletics,Women's Discus Throw,1960721
8/5/2024,Silver Medal,2,FENG Bin,Female,China,CHN,China,Athletics,Women's Discus Throw,1919067
8/5/2024,Bronze Medal,3,ELKASEVIC Sandra,Female,Croatia,CRO,Croatia,Athletics,Women's Discus Throw,1922205
8/5/2024,Gold Medal,1,AXELSEN Viktor,Male,Denmark,DEN,Denmark,Badminton,Men's Singles,1888993
8/5/2024,Silver Medal,2,VITIDSARN Kunlavut,Male,Thailand,THA,Thailand,Badminton,Men's Singles,1926294
8/5/2024,Bronze Medal,3,LEE Zii Jia,Male,Malaysia,MAS,Malaysia,Badminton,Men's Singles,1566617
8/5/2024,Gold Medal,1,AN Se Young,Female,Korea,KOR,Korea,Badminton,Women's Singles,1891498
8/5/2024,Silver Medal,2,HE Bing Jiao,Female,China,CHN,China,Badminton,Women's Singles,1913436
8/5/2024,Gold Medal,1,BUTCHER Finn,Male,New Zealand,NZL,New Zealand,Canoe Slalom,Men's Kayak Cross,1945386
8/5/2024,Silver Medal,2,CLARKE Joseph,Male,Great Britain,GBR,Great Britain,Canoe Slalom,Men's Kayak Cross,1896032
8/5/2024,Bronze Medal,3,HEGGE Noah,Male,Germany,GER,Germany,Canoe Slalom,Men's Kayak Cross,1913780
8/5/2024,Gold Medal,1,FOX Noemie,Female,Australia,AUS,Australia,Canoe Slalom,Women's Kayak Cross,1940209
8/5/2024,Silver Medal,2,HUG Angele,Female,France,FRA,France,Canoe Slalom,Women's Kayak Cross,1880483
8/5/2024,Bronze Medal,3,WOODS Kimberley,Female,Great Britain,GBR,Great Britain,Canoe Slalom,Women's Kayak Cross,1896045
8/5/2024,Gold Medal,1,LI Yuehong,Male,China,CHN,China,Shooting,25m Rapid Fire Pistol Men,1913913
8/5/2024,Silver Medal,2,CHO Yeongjae,Male,Korea,KOR,Korea,Shooting,25m Rapid Fire Pistol Men,1893852
8/5/2024,Bronze Medal,3,WANG Xinjie,Male,China,CHN,China,Shooting,25m Rapid Fire Pistol Men,1913919
8/5/2024,Gold Medal,1,VAAST Kauli,Male,France,FRA,France,Surfing,Men,1567361
8/5/2024,Silver Medal,2,ROBINSON Jack,Male,Australia,AUS,Australia,Surfing,Men,1946129
8/5/2024,Bronze Medal,3,MEDINA Gabriel,Male,Brazil,BRA,Brazil,Surfing,Men,1955778
8/5/2024,Gold Medal,1,MARKS Caroline,Female,United States,USA,United States,Surfing,Women,1943206
8/5/2024,Silver Medal,2,WESTON-WEBB Tatiana,Female,Brazil,BRA,Brazil,Surfing,Women,1955783
8/5/2024,Bronze Medal,3,DEFAY Johanne,Female,France,FRA,France,Surfing,Women,1567359
8/6/2024,Gold Medal,1,HOCKER Cole,Male,United States,USA,United States,Athletics,Men's 1500m,1960933
8/6/2024,Silver Medal,2,KERR Josh,Male,Great Britain,GBR,Great Britain,Athletics,Men's 1500m,1924440
8/6/2024,Bronze Medal,3,NUGUSE Yared,Male,United States,USA,United States,Athletics,Men's 1500m,1965327
8/6/2024,Gold Medal,1,TENTOGLOU Miltiadis,Male,Greece,GRE,Greece,Athletics,Men's Long Jump,1961246
8/6/2024,Silver Medal,2,PINNOCK Wayne,Male,Jamaica,JAM,Jamaica,Athletics,Men's Long Jump,1938899
8/6/2024,Bronze Medal,3,FURLANI Mattia,Male,Italy,ITA,Italy,Athletics,Men's Long Jump,1552378
8/6/2024,Gold Medal,1,THOMAS Gabrielle,Female,United States,USA,United States,Athletics,Women's 200m,1965868
8/6/2024,Silver Medal,2,ALFRED Julien,Female,Saint Lucia,LCA,Saint Lucia,Athletics,Women's 200m,1537325
8/6/2024,Bronze Medal,3,BROWN Brittany,Female,United States,USA,United States,Athletics,Women's 200m,1960588
8/6/2024,Gold Medal,1,YAVI Winfred,Female,Bahrain,BRN,Bahrain,Athletics,Women's 3000m Steeplechase,1926102
8/6/2024,Silver Medal,2,CHEMUTAI Peruth,Female,Uganda,UGA,Uganda,Athletics,Women's 3000m Steeplechase,1971686
8/6/2024,Bronze Medal,3,CHEROTICH Faith,Female,Kenya,KEN,Kenya,Athletics,Women's 3000m Steeplechase,1910453
8/6/2024,Gold Medal,1,ROGERS Camryn,Female,Canada,CAN,Canada,Athletics,Women's Hammer Throw,1974290
8/6/2024,Silver Medal,2,ECHIKUNWOKE Annette Nneka,Female,United States,USA,United States,Athletics,Women's Hammer Throw,1960899
8/6/2024,Bronze Medal,3,ZHAO Jie,Female,China,CHN,China,Athletics,Women's Hammer Throw,1919077
8/6/2024,Bronze Medal,3,JONES Omari,Male,United States,USA,United States,Boxing,Men's 71kg,1955645
8/6/2024,Bronze Medal,3,RICHARDSON Lewis,Male,Great Britain,GBR,Great Britain,Boxing,Men's 71kg,1912009
8/6/2024,Bronze Medal,3,KYZAIBAY Nazym,Female,Kazakhstan,KAZ,Kazakhstan,Boxing,Women's 50kg,1931331
8/6/2024,Bronze Medal,3,VILLEGAS Aira,Female,Philippines,PHI,Philippines,Boxing,Women's 50kg,1979870
8/6/2024,Gold Medal,1,HARRINGTON Kellie,Female,Ireland,IRL,Ireland,Boxing,Women's 60kg,1555098
8/6/2024,Silver Medal,2,YANG Wenlu,Female,China,CHN,China,Boxing,Women's 60kg,1926828
8/6/2024,Bronze Medal,3,SUWANNAPHENG Janjaem,Female,Thailand,THA,Thailand,Boxing,Women's 66kg,1898283
8/6/2024,Bronze Medal,3,CHEN Nien Chin,Female,Chinese Taipei,TPE,Chinese Taipei,Boxing,Women's 66kg,1887975
8/6/2024,Gold Medal,1,QUAN Hongchan,Female,China,CHN,China,Diving,Women's 10m Platform,1901545
8/6/2024,Silver Medal,2,CHEN Yuxi,Female,China,CHN,China,Diving,Women's 10m Platform,1901544
8/6/2024,Bronze Medal,3,KIM Mi Rae,Female,DPR Korea,PRK,DPR Korea,Diving,Women's 10m Platform,1980115
8/6/2024,Gold Medal,1,KUKUK Christian,Male,Germany,GER,Germany,Equestrian,Jumping Individual,1914912
8/6/2024,Silver Medal,2,GUERDAT Steve,Male,Switzerland,SUI,Switzerland,Equestrian,Jumping Individual,1976553
8/6/2024,Bronze Medal,3,van der VLEUTEN Maikel,Male,Netherlands,NED,Netherlands,Equestrian,Jumping Individual,1976879
8/6/2024,Gold Medal,1,TREW Arisa,Female,Australia,AUS,Australia,Skateboarding,Women's Park,1946064
8/6/2024,Silver Medal,2,HIRAKI Cocona,Female,Japan,JPN,Japan,Skateboarding,Women's Park,1902075
8/6/2024,Bronze Medal,3,BROWN Sky,Female,Great Britain,GBR,Great Britain,Skateboarding,Women's Park,1544123
8/6/2024,Gold Medal,1,LOPEZ NUNEZ Mijain,Male,Cuba,CUB,Cuba,Wrestling,Men's Greco-Roman 130kg,1571506
8/6/2024,Silver Medal,2,ACOSTA FERNANDEZ Yasmani,Male,Chile,CHI,Chile,Wrestling,Men's Greco-Roman 130kg,1935199
8/6/2024,Bronze Medal,3,MIRZAZADEH Amin,Male,IR Iran,IRI,IR Iran,Wrestling,Men's Greco-Roman 130kg,1544882
8/6/2024,Bronze Medal,3,MENG Lingzhe,Male,China,CHN,China,Wrestling,Men's Greco-Roman 130kg,1919983
8/6/2024,Gold Medal,1,FUMITA Kenichiro,Male,Japan,JPN,Japan,Wrestling,Men's Greco-Roman 60kg,1939713
8/6/2024,Silver Medal,2,CAO Liguo,Male,China,CHN,China,Wrestling,Men's Greco-Roman 60kg,1919973
